#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	712.0	4.1	50000	263.3	475.9	186.025620	32.024033
0	50.000	713.0	4.1	50000	263.3	475.9	186.247955	31.819101
0	50.000	714.0	4.1	50000	263.3	475.9	186.361069	31.601662
0	50.000	715.0	4.1	50000	263.3	475.9	186.473419	31.370544
0	50.000	716.0	4.1	50000	263.3	475.9	186.550888	31.150547
0	50.000	717.0	4.1	50000	263.3	475.9	186.614182	30.932322
0	50.000	718.0	4.1	50000	263.3	475.9	186.610153	30.677860
0	50.000	719.0	4.1	50000	263.3	475.9	186.469467	30.424593
0	50.000	720.0	4.1	50000	263.3	475.9	186.221878	30.155069
0	50.000	721.0	4.1	50000	263.3	475.9	185.908142	29.929472
0	50.000	722.0	4.1	50000	263.3	475.9	185.515228	29.725761
0	50.000	723.0	4.1	50000	263.3	475.9	185.013153	29.538929
0	50.000	724.0	4.1	50000	263.3	475.9	184.358368	29.369247
0	50.000	725.0	4.1	50000	263.3	475.9	183.561401	29.194157
0	50.000	726.0	4.1	50000	263.3	475.9	182.611267	29.078266
0	50.000	727.0	4.1	50000	263.3	475.9	181.500351	28.985836
0	50.000	728.0	4.1	50000	263.3	475.9	180.248993	28.906086
0	50.000	729.0	4.1	50000	263.3	475.9	179.046509	28.896288
0	50.000	730.0	4.0	50000	263.3	475.9	177.845535	28.974657
0	50.000	731.0	4.1	50000	263.3	475.9	176.670532	29.109337
0	50.000	732.0	4.1	50000	263.3	475.9	175.498993	29.276358
0	50.000	733.0	4.1	50000	263.3	475.9	174.476486	29.495323
0	50.000	734.0	4.1	50000	263.3	475.9	173.551254	29.745197
0	50.000	735.0	4.1	50000	263.3	475.9	172.703674	30.002541
0	50.000	736.0	4.1	50000	263.3	475.9	172.006180	30.287226
0	50.000	737.0	4.1	50000	263.3	475.9	171.454193	30.560785
0	50.000	738.0	4.1	50000	263.3	475.9	171.019913	30.845551
0	50.000	739.0	4.0	50000	263.3	475.9	170.689407	31.138403
0	50.000	740.0	4.0	50000	263.3	475.9	170.470383	31.415215
0	50.000	741.0	4.0	50000	263.3	475.9	170.365372	31.669212
0	50.000	742.0	4.0	50000	263.3	475.9	170.361404	31.908001
0	50.000	743.0	4.0	50000	263.3	475.9	170.402176	32.143562
0	50.000	744.0	4.0	50000	263.3	475.9	170.472916	32.376686
0	50.000	745.0	4.0	50000	263.3	475.9	170.597656	32.588482
0	50.000	746.0	4.0	50000	263.3	475.9	170.763840	32.783844
0	50.000	747.0	4.0	50000	263.3	475.9	170.970245	32.971817
0	50.000	748.0	4.1	50000	263.3	475.9	171.203415	33.152153
0	50.000	749.0	4.1	50000	263.3	475.9	171.456314	33.322372
0	50.000	750.0	4.1	50000	263.3	475.9	171.730316	33.488266
0	50.000	751.0	4.1	50000	263.3	475.9	172.018524	33.647316
0	50.000	752.0	4.1	50000	263.3	475.9	172.321808	33.801369
0	50.000	753.0	4.1	50000	263.3	475.9	172.637405	33.954681
0	50.000	754.0	4.1	50000	263.3	475.9	172.968552	34.101913
0	50.000	755.0	4.1	50000	263.3	475.9	173.321701	34.246017
0	50.000	756.0	4.1	50000	263.3	475.9	173.692200	34.383694
0	50.000	757.0	4.1	50000	263.3	475.9	174.075912	34.510433
0	50.000	758.0	4.1	50000	263.3	475.9	174.466980	34.636444
0	50.000	759.0	4.1	50000	263.3	475.9	174.921463	34.750610
0	50.000	760.0	4.1	50000	263.3	475.9	175.359558	34.877869
0	50.000	761.0	4.1	50000	263.3	475.9	175.800583	34.973240
0	50.000	762.0	4.0	50000	263.3	475.9	176.224838	35.051792
0	50.000	763.0	4.0	50000	263.3	475.9	176.707718	35.106281
